student_id,first_name,last_name,email_address,course_id,grades,marks
100250,John,Williams,john.williams4@sjsu.edu,ISDA203,B,85
100250,John,Williams,john.williams4@sjsu.edu,ISDA200,F,73
100251,David,Martinez,david.martinez2@sjsu.edu,ISDA204,A,65
100251,David,Martinez,david.martinez2@sjsu.edu,DATA202,F,74
100251,David,Martinez,david.martinez2@sjsu.edu,ISDA203,A,77
100251,David,Martinez,david.martinez2@sjsu.edu,ISDA201,B,54
100252,Robert,Williams,robert.williams@sjsu.edu,ISDA202,C,88
100252,Robert,Williams,robert.williams@sjsu.edu,DATA204,A,74
100252,Robert,Williams,robert.williams@sjsu.edu,ISDA204,A,53
100252,Robert,Williams,robert.williams@sjsu.edu,DATA203,C,81
100253,Emma,Smith,emma.smith2@sjsu.edu,ISDA202,C,63
100253,Emma,Smith,emma.smith2@sjsu.edu,ISDA204,A,98
100253,Emma,Smith,emma.smith2@sjsu.edu,DATA200,B,57
100254,Jane,Garcia,jane.garcia2@sjsu.edu,DATA203,B,72
100254,Jane,Garcia,jane.garcia2@sjsu.edu,ISDA203,C,61
100254,Jane,Garcia,jane.garcia2@sjsu.edu,ISDA200,A,69
100255,Laura,Brown,laura.brown2@sjsu.edu,ISDA202,A,69
100255,Laura,Brown,laura.brown2@sjsu.edu,ISDA203,C,50
100255,Laura,Brown,laura.brown2@sjsu.edu,DATA202,C,92
100256,David,Brown,david.brown3@sjsu.edu,ISDA202,A,54
100256,David,Brown,david.brown3@sjsu.edu,DATA200,C,95
100256,David,Brown,david.brown3@sjsu.edu,ISDA200,C,95
100256,David,Brown,david.brown3@sjsu.edu,DATA202,F,71
100257,Michael,Smith,michael.smith4@sjsu.edu,ISDA204,C,68
100257,Michael,Smith,michael.smith4@sjsu.edu,DATA202,D,67
100257,Michael,Smith,michael.smith4@sjsu.edu,ISDA201,C,70
100257,Michael,Smith,michael.smith4@sjsu.edu,ISDA202,D,62
100258,Emily,Martinez,emily.martinez3@sjsu.edu,DATA204,D,96
100258,Emily,Martinez,emily.martinez3@sjsu.edu,ISDA203,C,88
100258,Emily,Martinez,emily.martinez3@sjsu.edu,DATA202,C,82
100259,John,Jones,john.jones3@sjsu.edu,DATA203,A,93
100259,John,Jones,john.jones3@sjsu.edu,ISDA200,C,94
100259,John,Jones,john.jones3@sjsu.edu,DATA200,A,54
100259,John,Jones,john.jones3@sjsu.edu,ISDA202,C,67
100260,Alex,Davis,alex.davis4@sjsu.edu,DATA203,D,95
100260,Alex,Davis,alex.davis4@sjsu.edu,ISDA202,D,80
100260,Alex,Davis,alex.davis4@sjsu.edu,ISDA200,A,73
100260,Alex,Davis,alex.davis4@sjsu.edu,DATA201,D,64
100261,Emily,Davis,emily.davis3@sjsu.edu,ISDA200,C,59
100261,Emily,Davis,emily.davis3@sjsu.edu,DATA204,B,74
100261,Emily,Davis,emily.davis3@sjsu.edu,ISDA202,B,90
100261,Emily,Davis,emily.davis3@sjsu.edu,DATA201,B,50
100262,Michael,Brown,michael.brown1@sjsu.edu,ISDA202,A,83
100262,Michael,Brown,michael.brown1@sjsu.edu,ISDA204,F,85
100262,Michael,Brown,michael.brown1@sjsu.edu,DATA203,F,69
100262,Michael,Brown,michael.brown1@sjsu.edu,ISDA203,B,73
100263,David,Johnson,david.johnson4@sjsu.edu,ISDA202,A,93
100263,David,Johnson,david.johnson4@sjsu.edu,ISDA201,F,91
100263,David,Johnson,david.johnson4@sjsu.edu,DATA202,A,54
100263,David,Johnson,david.johnson4@sjsu.edu,ISDA203,C,97
100264,Emma,Davis,emma.davis4@sjsu.edu,DATA204,F,72
100264,Emma,Davis,emma.davis4@sjsu.edu,ISDA201,C,90
100264,Emma,Davis,emma.davis4@sjsu.edu,ISDA202,F,53
100265,Alex,Miller,alex.miller3@sjsu.edu,DATA203,D,95
100265,Alex,Miller,alex.miller3@sjsu.edu,DATA200,A,95
100265,Alex,Miller,alex.miller3@sjsu.edu,ISDA201,F,80
100265,Alex,Miller,alex.miller3@sjsu.edu,ISDA200,C,53
100266,David,Brown,david.brown4@sjsu.edu,ISDA204,A,94
100266,David,Brown,david.brown4@sjsu.edu,DATA202,B,65
100266,David,Brown,david.brown4@sjsu.edu,ISDA200,F,69
100266,David,Brown,david.brown4@sjsu.edu,ISDA203,A,100
100267,Sarah,Williams,sarah.williams1@sjsu.edu,DATA204,B,94
100267,Sarah,Williams,sarah.williams1@sjsu.edu,DATA202,B,79
100267,Sarah,Williams,sarah.williams1@sjsu.edu,ISDA201,D,76
100268,Robert,Brown,robert.brown@sjsu.edu,ISDA200,C,58
100268,Robert,Brown,robert.brown@sjsu.edu,DATA203,F,50
100268,Robert,Brown,robert.brown@sjsu.edu,DATA200,C,62
100268,Robert,Brown,robert.brown@sjsu.edu,ISDA203,B,83
100269,Robert,Johnson,robert.johnson2@sjsu.edu,ISDA204,B,83
100269,Robert,Johnson,robert.johnson2@sjsu.edu,DATA204,C,89
100269,Robert,Johnson,robert.johnson2@sjsu.edu,DATA202,D,93
100269,Robert,Johnson,robert.johnson2@sjsu.edu,ISDA203,D,74
100270,Robert,Jones,robert.jones3@sjsu.edu,ISDA202,C,94
100270,Robert,Jones,robert.jones3@sjsu.edu,DATA204,B,62
100270,Robert,Jones,robert.jones3@sjsu.edu,ISDA201,F,74
100271,Robert,Martinez,robert.martinez3@sjsu.edu,ISDA201,C,56
100271,Robert,Martinez,robert.martinez3@sjsu.edu,ISDA202,C,56
100271,Robert,Martinez,robert.martinez3@sjsu.edu,DATA204,F,51
100272,Sarah,Williams,sarah.williams2@sjsu.edu,ISDA200,D,64
100272,Sarah,Williams,sarah.williams2@sjsu.edu,ISDA204,D,82
100272,Sarah,Williams,sarah.williams2@sjsu.edu,DATA200,F,53
100272,Sarah,Williams,sarah.williams2@sjsu.edu,ISDA202,A,52
100273,Emma,Garcia,emma.garcia2@sjsu.edu,DATA201,F,76
100273,Emma,Garcia,emma.garcia2@sjsu.edu,DATA203,B,92
100273,Emma,Garcia,emma.garcia2@sjsu.edu,ISDA204,C,59
100274,Sarah,Rodriguez,sarah.rodriguez2@sjsu.edu,ISDA200,B,53
100274,Sarah,Rodriguez,sarah.rodriguez2@sjsu.edu,DATA203,C,95
100274,Sarah,Rodriguez,sarah.rodriguez2@sjsu.edu,DATA200,F,50
100274,Sarah,Rodriguez,sarah.rodriguez2@sjsu.edu,DATA204,D,80
100275,Laura,Miller,laura.miller@sjsu.edu,ISDA201,D,53
100275,Laura,Miller,laura.miller@sjsu.edu,ISDA202,C,50
100275,Laura,Miller,laura.miller@sjsu.edu,ISDA204,C,61
100276,Emily,Williams,emily.williams1@sjsu.edu,ISDA200,B,75
100276,Emily,Williams,emily.williams1@sjsu.edu,ISDA203,D,82
100276,Emily,Williams,emily.williams1@sjsu.edu,ISDA201,C,94
100276,Emily,Williams,emily.williams1@sjsu.edu,DATA200,C,62
100277,David,Garcia,david.garcia1@sjsu.edu,DATA204,D,100
100277,David,Garcia,david.garcia1@sjsu.edu,DATA200,A,72
100277,David,Garcia,david.garcia1@sjsu.edu,DATA202,C,58
100277,David,Garcia,david.garcia1@sjsu.edu,DATA201,A,84
100278,Robert,Martinez,robert.martinez4@sjsu.edu,ISDA200,C,52
100278,Robert,Martinez,robert.martinez4@sjsu.edu,DATA203,F,96
100278,Robert,Martinez,robert.martinez4@sjsu.edu,DATA201,C,57
100278,Robert,Martinez,robert.martinez4@sjsu.edu,DATA202,F,88
100279,Alex,Williams,alex.williams1@sjsu.edu,ISDA203,B,56
100279,Alex,Williams,alex.williams1@sjsu.edu,DATA203,B,91
100279,Alex,Williams,alex.williams1@sjsu.edu,DATA204,F,86
100280,Michael,Miller,michael.miller2@sjsu.edu,DATA203,F,93
100280,Michael,Miller,michael.miller2@sjsu.edu,ISDA200,A,72
100280,Michael,Miller,michael.miller2@sjsu.edu,DATA204,F,94
100280,Michael,Miller,michael.miller2@sjsu.edu,ISDA202,D,88
100281,Alex,Johnson,alex.johnson2@sjsu.edu,ISDA203,A,98
100281,Alex,Johnson,alex.johnson2@sjsu.edu,ISDA204,A,80
100281,Alex,Johnson,alex.johnson2@sjsu.edu,ISDA200,A,93
100281,Alex,Johnson,alex.johnson2@sjsu.edu,DATA203,F,93
100282,Emily,Garcia,emily.garcia3@sjsu.edu,DATA204,A,57
100282,Emily,Garcia,emily.garcia3@sjsu.edu,ISDA201,C,79
100282,Emily,Garcia,emily.garcia3@sjsu.edu,DATA201,A,66
100283,John,Jones,john.jones4@sjsu.edu,DATA200,C,91
100283,John,Jones,john.jones4@sjsu.edu,DATA203,D,81
100283,John,Jones,john.jones4@sjsu.edu,ISDA201,A,63
100284,Jane,Williams,jane.williams1@sjsu.edu,DATA204,B,91
100284,Jane,Williams,jane.williams1@sjsu.edu,ISDA200,A,56
100284,Jane,Williams,jane.williams1@sjsu.edu,ISDA202,A,54
100284,Jane,Williams,jane.williams1@sjsu.edu,ISDA203,B,74
100285,Alex,Johnson,alex.johnson3@sjsu.edu,DATA204,D,54
100285,Alex,Johnson,alex.johnson3@sjsu.edu,ISDA204,F,78
100285,Alex,Johnson,alex.johnson3@sjsu.edu,ISDA201,B,59
100286,Emma,Martinez,emma.martinez4@sjsu.edu,ISDA202,B,96
100286,Emma,Martinez,emma.martinez4@sjsu.edu,ISDA203,C,55
100286,Emma,Martinez,emma.martinez4@sjsu.edu,DATA202,A,61
100287,John,Jones,john.jones5@sjsu.edu,DATA201,A,57
100287,John,Jones,john.jones5@sjsu.edu,ISDA202,C,52
100287,John,Jones,john.jones5@sjsu.edu,ISDA201,B,84
100288,Alex,Brown,alex.brown3@sjsu.edu,DATA203,A,59
100288,Alex,Brown,alex.brown3@sjsu.edu,ISDA200,D,92
100288,Alex,Brown,alex.brown3@sjsu.edu,ISDA203,C,87
100289,David,Jones,david.jones5@sjsu.edu,ISDA204,C,99
100289,David,Jones,david.jones5@sjsu.edu,ISDA200,B,92
100289,David,Jones,david.jones5@sjsu.edu,DATA202,D,98
100290,Alex,Garcia,alex.garcia2@sjsu.edu,ISDA200,B,77
100290,Alex,Garcia,alex.garcia2@sjsu.edu,ISDA204,B,92
100290,Alex,Garcia,alex.garcia2@sjsu.edu,ISDA203,C,76
100290,Alex,Garcia,alex.garcia2@sjsu.edu,DATA200,D,99
100291,David,Williams,david.williams3@sjsu.edu,ISDA202,D,77
100291,David,Williams,david.williams3@sjsu.edu,ISDA200,C,85
100291,David,Williams,david.williams3@sjsu.edu,DATA202,A,73
100291,David,Williams,david.williams3@sjsu.edu,DATA201,C,77
100292,John,Martinez,john.martinez@sjsu.edu,DATA202,F,67
100292,John,Martinez,john.martinez@sjsu.edu,ISDA202,C,54
100292,John,Martinez,john.martinez@sjsu.edu,DATA200,C,86
100293,Laura,Jones,laura.jones2@sjsu.edu,DATA201,A,87
100293,Laura,Jones,laura.jones2@sjsu.edu,ISDA201,B,96
100293,Laura,Jones,laura.jones2@sjsu.edu,ISDA204,C,93
100293,Laura,Jones,laura.jones2@sjsu.edu,ISDA200,C,97
100294,Laura,Jones,laura.jones3@sjsu.edu,DATA200,C,92
100294,Laura,Jones,laura.jones3@sjsu.edu,ISDA204,F,92
100294,Laura,Jones,laura.jones3@sjsu.edu,ISDA203,F,54
100294,Laura,Jones,laura.jones3@sjsu.edu,ISDA202,C,61
100295,Alex,Garcia,alex.garcia3@sjsu.edu,ISDA204,B,52
100295,Alex,Garcia,alex.garcia3@sjsu.edu,ISDA202,B,73
100295,Alex,Garcia,alex.garcia3@sjsu.edu,ISDA201,C,76
100295,Alex,Garcia,alex.garcia3@sjsu.edu,DATA203,C,52
100296,John,Miller,john.miller1@sjsu.edu,DATA200,D,72
100296,John,Miller,john.miller1@sjsu.edu,ISDA204,C,98
100296,John,Miller,john.miller1@sjsu.edu,DATA202,A,96
100297,Robert,Garcia,robert.garcia2@sjsu.edu,ISDA201,C,64
100297,Robert,Garcia,robert.garcia2@sjsu.edu,DATA200,C,86
100297,Robert,Garcia,robert.garcia2@sjsu.edu,DATA202,D,84
100297,Robert,Garcia,robert.garcia2@sjsu.edu,ISDA202,D,62
100298,Michael,Jones,michael.jones@sjsu.edu,DATA200,D,54
100298,Michael,Jones,michael.jones@sjsu.edu,ISDA200,D,96
100298,Michael,Jones,michael.jones@sjsu.edu,DATA201,F,70
100298,Michael,Jones,michael.jones@sjsu.edu,DATA204,C,80
100299,Robert,Smith,robert.smith2@sjsu.edu,DATA204,A,63
100299,Robert,Smith,robert.smith2@sjsu.edu,ISDA201,B,79
100299,Robert,Smith,robert.smith2@sjsu.edu,DATA200,A,78
100299,Robert,Smith,robert.smith2@sjsu.edu,DATA203,A,65
100300,Robert,Davis,robert.davis@sjsu.edu,DATA200,F,73
100300,Robert,Davis,robert.davis@sjsu.edu,DATA201,B,94
100300,Robert,Davis,robert.davis@sjsu.edu,DATA203,C,50
100301,Michael,Davis,michael.davis4@sjsu.edu,DATA201,C,67
100301,Michael,Davis,michael.davis4@sjsu.edu,ISDA203,B,98
100301,Michael,Davis,michael.davis4@sjsu.edu,DATA202,C,54
100301,Michael,Davis,michael.davis4@sjsu.edu,ISDA202,F,66
100302,David,Davis,david.davis4@sjsu.edu,DATA204,B,52
100302,David,Davis,david.davis4@sjsu.edu,ISDA202,D,71
100302,David,Davis,david.davis4@sjsu.edu,ISDA204,C,78
100302,David,Davis,david.davis4@sjsu.edu,DATA201,D,91
100303,John,Johnson,john.johnson1@sjsu.edu,DATA201,A,69
100303,John,Johnson,john.johnson1@sjsu.edu,ISDA201,C,67
100303,John,Johnson,john.johnson1@sjsu.edu,DATA200,D,69
100304,Robert,Jones,robert.jones4@sjsu.edu,DATA201,A,60
100304,Robert,Jones,robert.jones4@sjsu.edu,DATA203,B,50
100304,Robert,Jones,robert.jones4@sjsu.edu,ISDA201,B,78
100305,David,Miller,david.miller7@sjsu.edu,DATA201,C,80
100305,David,Miller,david.miller7@sjsu.edu,ISDA201,A,84
100305,David,Miller,david.miller7@sjsu.edu,DATA204,B,56
100306,Michael,Jones,michael.jones1@sjsu.edu,ISDA201,D,54
100306,Michael,Jones,michael.jones1@sjsu.edu,ISDA204,D,91
100306,Michael,Jones,michael.jones1@sjsu.edu,ISDA203,B,76
100306,Michael,Jones,michael.jones1@sjsu.edu,ISDA202,F,70
100307,Laura,Brown,laura.brown3@sjsu.edu,ISDA201,B,84
100307,Laura,Brown,laura.brown3@sjsu.edu,DATA203,B,65
100307,Laura,Brown,laura.brown3@sjsu.edu,ISDA203,F,59
100308,Emily,Miller,emily.miller4@sjsu.edu,DATA203,C,72
100308,Emily,Miller,emily.miller4@sjsu.edu,ISDA202,A,96
100308,Emily,Miller,emily.miller4@sjsu.edu,DATA202,B,93
100308,Emily,Miller,emily.miller4@sjsu.edu,DATA201,F,63
100309,Michael,Jones,michael.jones2@sjsu.edu,ISDA202,F,56
100309,Michael,Jones,michael.jones2@sjsu.edu,ISDA204,C,98
100309,Michael,Jones,michael.jones2@sjsu.edu,ISDA203,F,100
100309,Michael,Jones,michael.jones2@sjsu.edu,DATA204,D,69
100310,Robert,Williams,robert.williams1@sjsu.edu,ISDA202,C,91
100310,Robert,Williams,robert.williams1@sjsu.edu,DATA203,B,60
100310,Robert,Williams,robert.williams1@sjsu.edu,ISDA204,C,50
100311,Emily,Johnson,emily.johnson2@sjsu.edu,DATA200,B,85
100311,Emily,Johnson,emily.johnson2@sjsu.edu,ISDA201,B,88
100311,Emily,Johnson,emily.johnson2@sjsu.edu,DATA201,A,99
100312,John,Williams,john.williams5@sjsu.edu,DATA204,B,68
100312,John,Williams,john.williams5@sjsu.edu,DATA203,B,95
100312,John,Williams,john.williams5@sjsu.edu,ISDA202,D,94
100312,John,Williams,john.williams5@sjsu.edu,ISDA204,D,73
100313,Sarah,Garcia,sarah.garcia3@sjsu.edu,ISDA200,F,79
100313,Sarah,Garcia,sarah.garcia3@sjsu.edu,ISDA203,D,96
100313,Sarah,Garcia,sarah.garcia3@sjsu.edu,DATA202,B,94
100314,Michael,Jones,michael.jones3@sjsu.edu,ISDA203,A,73
100314,Michael,Jones,michael.jones3@sjsu.edu,DATA202,C,68
100314,Michael,Jones,michael.jones3@sjsu.edu,ISDA201,C,59
100314,Michael,Jones,michael.jones3@sjsu.edu,DATA200,C,89
100315,Laura,Rodriguez,laura.rodriguez@sjsu.edu,ISDA200,F,60
100315,Laura,Rodriguez,laura.rodriguez@sjsu.edu,ISDA201,C,65
100315,Laura,Rodriguez,laura.rodriguez@sjsu.edu,DATA203,F,69
100315,Laura,Rodriguez,laura.rodriguez@sjsu.edu,DATA204,B,80
100316,Emily,Brown,emily.brown2@sjsu.edu,ISDA203,C,96
100316,Emily,Brown,emily.brown2@sjsu.edu,DATA201,A,50
100316,Emily,Brown,emily.brown2@sjsu.edu,ISDA204,D,76
100317,John,Jones,john.jones6@sjsu.edu,DATA203,D,50
100317,John,Jones,john.jones6@sjsu.edu,ISDA203,F,75
100317,John,Jones,john.jones6@sjsu.edu,ISDA202,B,58
100318,Sarah,Jones,sarah.jones5@sjsu.edu,ISDA202,B,50
100318,Sarah,Jones,sarah.jones5@sjsu.edu,DATA200,A,72
100318,Sarah,Jones,sarah.jones5@sjsu.edu,ISDA204,D,100
100318,Sarah,Jones,sarah.jones5@sjsu.edu,DATA204,D,50
100319,Alex,Garcia,alex.garcia4@sjsu.edu,ISDA204,D,66
100319,Alex,Garcia,alex.garcia4@sjsu.edu,DATA202,C,51
100319,Alex,Garcia,alex.garcia4@sjsu.edu,DATA204,B,97
100320,Emma,Jones,emma.jones2@sjsu.edu,ISDA204,F,61
100320,Emma,Jones,emma.jones2@sjsu.edu,ISDA203,D,71
100320,Emma,Jones,emma.jones2@sjsu.edu,DATA203,C,72
100321,Emma,Davis,emma.davis5@sjsu.edu,ISDA203,F,51
100321,Emma,Davis,emma.davis5@sjsu.edu,DATA201,B,82
100321,Emma,Davis,emma.davis5@sjsu.edu,DATA204,B,75
100321,Emma,Davis,emma.davis5@sjsu.edu,DATA200,D,65
100322,Robert,Smith,robert.smith3@sjsu.edu,DATA200,D,76
100322,Robert,Smith,robert.smith3@sjsu.edu,ISDA203,B,84
100322,Robert,Smith,robert.smith3@sjsu.edu,DATA204,C,57
100322,Robert,Smith,robert.smith3@sjsu.edu,ISDA200,C,53
100323,Emily,Jones,emily.jones2@sjsu.edu,ISDA202,A,59
100323,Emily,Jones,emily.jones2@sjsu.edu,DATA203,D,70
100323,Emily,Jones,emily.jones2@sjsu.edu,ISDA201,F,80
100324,David,Martinez,david.martinez3@sjsu.edu,ISDA204,F,85
100324,David,Martinez,david.martinez3@sjsu.edu,DATA203,C,96
100324,David,Martinez,david.martinez3@sjsu.edu,DATA204,D,71
100325,Jane,Miller,jane.miller1@sjsu.edu,DATA204,A,70
100325,Jane,Miller,jane.miller1@sjsu.edu,ISDA203,C,59
100325,Jane,Miller,jane.miller1@sjsu.edu,DATA200,F,83
100326,John,Smith,john.smith@sjsu.edu,DATA204,A,51
100326,John,Smith,john.smith@sjsu.edu,ISDA201,A,69
100326,John,Smith,john.smith@sjsu.edu,ISDA203,D,71
100326,John,Smith,john.smith@sjsu.edu,DATA203,A,50
100327,Sarah,Martinez,sarah.martinez@sjsu.edu,ISDA204,A,58
100327,Sarah,Martinez,sarah.martinez@sjsu.edu,ISDA203,D,53
100327,Sarah,Martinez,sarah.martinez@sjsu.edu,ISDA202,F,90
100327,Sarah,Martinez,sarah.martinez@sjsu.edu,DATA200,F,60
100328,David,Rodriguez,david.rodriguez3@sjsu.edu,ISDA204,D,50
100328,David,Rodriguez,david.rodriguez3@sjsu.edu,DATA202,A,81
100328,David,Rodriguez,david.rodriguez3@sjsu.edu,DATA204,B,96
100328,David,Rodriguez,david.rodriguez3@sjsu.edu,DATA203,C,71
100329,Emma,Jones,emma.jones3@sjsu.edu,ISDA203,F,52
100329,Emma,Jones,emma.jones3@sjsu.edu,ISDA202,A,85
100329,Emma,Jones,emma.jones3@sjsu.edu,DATA202,A,62
100329,Emma,Jones,emma.jones3@sjsu.edu,ISDA201,D,99
100330,John,Johnson,john.johnson2@sjsu.edu,DATA201,F,84
100330,John,Johnson,john.johnson2@sjsu.edu,DATA203,A,100
100330,John,Johnson,john.johnson2@sjsu.edu,ISDA203,D,100
100330,John,Johnson,john.johnson2@sjsu.edu,ISDA201,A,98
100331,Sarah,Smith,sarah.smith3@sjsu.edu,DATA204,F,63
100331,Sarah,Smith,sarah.smith3@sjsu.edu,DATA203,D,76
100331,Sarah,Smith,sarah.smith3@sjsu.edu,ISDA200,F,97
100332,John,Miller,john.miller2@sjsu.edu,ISDA201,A,53
100332,John,Miller,john.miller2@sjsu.edu,DATA200,A,52
100332,John,Miller,john.miller2@sjsu.edu,ISDA203,C,59
100332,John,Miller,john.miller2@sjsu.edu,DATA203,A,92
100333,Sarah,Smith,sarah.smith4@sjsu.edu,DATA203,B,90
100333,Sarah,Smith,sarah.smith4@sjsu.edu,DATA204,F,66
100333,Sarah,Smith,sarah.smith4@sjsu.edu,ISDA202,D,63
100333,Sarah,Smith,sarah.smith4@sjsu.edu,ISDA200,D,59
100334,Sarah,Smith,sarah.smith5@sjsu.edu,ISDA203,C,54
100334,Sarah,Smith,sarah.smith5@sjsu.edu,ISDA204,F,64
100334,Sarah,Smith,sarah.smith5@sjsu.edu,DATA204,B,99
100334,Sarah,Smith,sarah.smith5@sjsu.edu,ISDA202,B,82
100335,David,Brown,david.brown5@sjsu.edu,ISDA202,F,90
100335,David,Brown,david.brown5@sjsu.edu,ISDA200,B,70
100335,David,Brown,david.brown5@sjsu.edu,ISDA204,F,75
100335,David,Brown,david.brown5@sjsu.edu,ISDA201,B,55
100336,Michael,Rodriguez,michael.rodriguez3@sjsu.edu,DATA201,D,60
100336,Michael,Rodriguez,michael.rodriguez3@sjsu.edu,DATA202,B,63
100336,Michael,Rodriguez,michael.rodriguez3@sjsu.edu,DATA203,B,87
100337,Alex,Johnson,alex.johnson4@sjsu.edu,DATA204,A,62
100337,Alex,Johnson,alex.johnson4@sjsu.edu,DATA202,B,87
100337,Alex,Johnson,alex.johnson4@sjsu.edu,ISDA203,A,71
100338,Sarah,Brown,sarah.brown2@sjsu.edu,DATA200,F,85
100338,Sarah,Brown,sarah.brown2@sjsu.edu,DATA203,C,77
100338,Sarah,Brown,sarah.brown2@sjsu.edu,DATA204,B,96
100338,Sarah,Brown,sarah.brown2@sjsu.edu,DATA201,F,77
100339,Sarah,Miller,sarah.miller@sjsu.edu,DATA201,A,60
100339,Sarah,Miller,sarah.miller@sjsu.edu,DATA203,B,55
100339,Sarah,Miller,sarah.miller@sjsu.edu,ISDA202,B,63
100339,Sarah,Miller,sarah.miller@sjsu.edu,DATA202,C,98
100340,John,Davis,john.davis1@sjsu.edu,ISDA204,A,58
100340,John,Davis,john.davis1@sjsu.edu,ISDA200,C,83
100340,John,Davis,john.davis1@sjsu.edu,DATA203,F,76
100340,John,Davis,john.davis1@sjsu.edu,ISDA202,C,94
100341,John,Davis,john.davis2@sjsu.edu,DATA200,B,100
100341,John,Davis,john.davis2@sjsu.edu,ISDA204,C,60
100341,John,Davis,john.davis2@sjsu.edu,DATA201,B,58
100341,John,Davis,john.davis2@sjsu.edu,ISDA200,A,98
100342,Robert,Rodriguez,robert.rodriguez2@sjsu.edu,ISDA204,A,57
100342,Robert,Rodriguez,robert.rodriguez2@sjsu.edu,DATA203,A,85
100342,Robert,Rodriguez,robert.rodriguez2@sjsu.edu,DATA202,C,100
100342,Robert,Rodriguez,robert.rodriguez2@sjsu.edu,ISDA201,F,65
100343,Emma,Rodriguez,emma.rodriguez2@sjsu.edu,DATA203,D,56
100343,Emma,Rodriguez,emma.rodriguez2@sjsu.edu,ISDA203,D,96
100343,Emma,Rodriguez,emma.rodriguez2@sjsu.edu,ISDA202,D,51
100344,Robert,Smith,robert.smith4@sjsu.edu,DATA202,B,62
100344,Robert,Smith,robert.smith4@sjsu.edu,ISDA201,A,62
100344,Robert,Smith,robert.smith4@sjsu.edu,DATA204,F,87
100345,Jane,Miller,jane.miller2@sjsu.edu,DATA202,D,100
100345,Jane,Miller,jane.miller2@sjsu.edu,DATA203,C,62
100345,Jane,Miller,jane.miller2@sjsu.edu,ISDA204,D,88
100345,Jane,Miller,jane.miller2@sjsu.edu,DATA201,B,74
100346,Laura,Davis,laura.davis4@sjsu.edu,DATA202,D,63
100346,Laura,Davis,laura.davis4@sjsu.edu,DATA204,B,76
100346,Laura,Davis,laura.davis4@sjsu.edu,DATA203,F,51
100346,Laura,Davis,laura.davis4@sjsu.edu,ISDA200,A,58
100347,Michael,Johnson,michael.johnson3@sjsu.edu,DATA203,C,55
100347,Michael,Johnson,michael.johnson3@sjsu.edu,DATA202,C,65
100347,Michael,Johnson,michael.johnson3@sjsu.edu,ISDA204,D,93
100347,Michael,Johnson,michael.johnson3@sjsu.edu,ISDA200,B,84
100348,Emma,Garcia,emma.garcia3@sjsu.edu,ISDA202,D,86
100348,Emma,Garcia,emma.garcia3@sjsu.edu,DATA204,A,88
100348,Emma,Garcia,emma.garcia3@sjsu.edu,DATA203,C,63
100348,Emma,Garcia,emma.garcia3@sjsu.edu,ISDA204,B,59
100349,Sarah,Martinez,sarah.martinez1@sjsu.edu,DATA200,A,56
100349,Sarah,Martinez,sarah.martinez1@sjsu.edu,DATA202,C,61
100349,Sarah,Martinez,sarah.martinez1@sjsu.edu,ISDA203,F,96
100349,Sarah,Martinez,sarah.martinez1@sjsu.edu,ISDA200,A,83
100350,Robert,Smith,robert.smith5@sjsu.edu,ISDA201,B,69
100350,Robert,Smith,robert.smith5@sjsu.edu,ISDA202,F,99
100350,Robert,Smith,robert.smith5@sjsu.edu,DATA202,B,65
100351,Alex,Garcia,alex.garcia5@sjsu.edu,ISDA202,D,68
100351,Alex,Garcia,alex.garcia5@sjsu.edu,ISDA201,C,78
100351,Alex,Garcia,alex.garcia5@sjsu.edu,DATA200,F,71
100351,Alex,Garcia,alex.garcia5@sjsu.edu,ISDA204,F,71
100352,Jane,Miller,jane.miller3@sjsu.edu,DATA201,A,52
100352,Jane,Miller,jane.miller3@sjsu.edu,ISDA202,C,88
100352,Jane,Miller,jane.miller3@sjsu.edu,DATA202,A,92
100353,Michael,Rodriguez,michael.rodriguez4@sjsu.edu,ISDA201,C,67
100353,Michael,Rodriguez,michael.rodriguez4@sjsu.edu,DATA200,F,57
100353,Michael,Rodriguez,michael.rodriguez4@sjsu.edu,DATA203,F,58
100353,Michael,Rodriguez,michael.rodriguez4@sjsu.edu,DATA202,B,60
100354,Michael,Brown,michael.brown2@sjsu.edu,DATA203,A,52
100354,Michael,Brown,michael.brown2@sjsu.edu,DATA202,B,74
100354,Michael,Brown,michael.brown2@sjsu.edu,DATA200,F,71
100354,Michael,Brown,michael.brown2@sjsu.edu,ISDA201,A,92
100355,Sarah,Smith,sarah.smith6@sjsu.edu,DATA203,F,100
100355,Sarah,Smith,sarah.smith6@sjsu.edu,ISDA204,C,65
100355,Sarah,Smith,sarah.smith6@sjsu.edu,DATA200,C,60
100356,Emily,Smith,emily.smith@sjsu.edu,DATA203,C,93
100356,Emily,Smith,emily.smith@sjsu.edu,DATA200,C,68
100356,Emily,Smith,emily.smith@sjsu.edu,ISDA200,C,78
100357,Michael,Brown,michael.brown3@sjsu.edu,ISDA200,D,83
100357,Michael,Brown,michael.brown3@sjsu.edu,ISDA203,C,98
100357,Michael,Brown,michael.brown3@sjsu.edu,ISDA204,B,95
100358,Alex,Martinez,alex.martinez5@sjsu.edu,DATA201,A,81
100358,Alex,Martinez,alex.martinez5@sjsu.edu,ISDA202,A,59
100358,Alex,Martinez,alex.martinez5@sjsu.edu,ISDA203,A,90
100359,Alex,Johnson,alex.johnson5@sjsu.edu,DATA201,D,53
